Address,Domain,Alias,Name,status,country,countryCode,region,regionName,city,zip,lat,lon,timezone,isp,org,as,query,message
['198.44.236.243'],http://ryeusgdcfcsefl2.com/,,['ryeusgdcfcsefl2.com'],success,United States,US,DE,Delaware,Newark,19711,39.679,-75.766,America/New_York,Superclouds Limited,Defender cloud international llc,AS138571 SUPERCLOUDS LIMITED,198.44.236.243,
['198.44.236.243'],https://yuwsiawojxakqxnsj.com/,,['yuwsiawojxakqxnsj.com'],success,United States,US,DE,Delaware,Newark,19711,39.679,-75.766,America/New_York,Superclouds Limited,Defender cloud international llc,AS138571 SUPERCLOUDS LIMITED,198.44.236.243,
['198.44.236.243'],https://moxiaifnslsoejsa.com/,,['moxiaifnslsoejsa.com'],success,United States,US,DE,Delaware,Newark,19711,39.679,-75.766,America/New_York,Superclouds Limited,Defender cloud international llc,AS138571 SUPERCLOUDS LIMITED,198.44.236.243,
['198.44.238.109'],https://yuetoskwnqjs.com/,,['yuetoskwnqjs.com'],success,Japan,JP,13,Tokyo,Chiyoda,100-0001,35.694,139.754,Asia/Tokyo,Superclouds Limited,Defender cloud international llc,AS138571 SUPERCLOUDS LIMITED,198.44.238.109,
['198.44.238.207'],https://inetworkcctv.com/,,['inetworkcctv.com'],success,Japan,JP,13,Tokyo,Chiyoda,100-0001,35.694,139.754,Asia/Tokyo,Superclouds Limited,Defender cloud international llc,AS138571 SUPERCLOUDS LIMITED,198.44.238.207,
['198.54.114.169'],https://www.cryptocurrencycoinminers.com/,['www.cryptocurrencycoinminers.com'],['cryptocurrencycoinminers.com'],success,United States,US,NJ,New Jersey,Newark,7175,40.7357,-74.1724,America/New_York,"Namecheap, Inc.","Namecheap, Inc.","AS22612 Namecheap, Inc.",198.54.114.169,
['198.54.114.170'],https://pimcoasialimited.brocktw.com/,['pimcoasialimited.brocktw.com'],['www.brocktw.com'],success,United States,US,NJ,New Jersey,Newark,7175,40.7357,-74.1724,America/New_York,"Namecheap, Inc.","Namecheap, Inc.","AS22612 Namecheap, Inc.",198.54.114.170,
['198.54.114.179'],https://access-traders.world/,,['access-traders.world'],success,United States,US,NJ,New Jersey,Newark,7175,40.7357,-74.1724,America/New_York,"Namecheap, Inc.","Namecheap, Inc.","AS22612 Namecheap, Inc.",198.54.114.179,
['198.54.114.217'],https://veluxcorporationlimited.com/,,['veluxcorporationlimited.com'],success,United States,US,NJ,New Jersey,Newark,7175,40.7357,-74.1724,America/New_York,"Namecheap, Inc.","Namecheap, Inc.","AS22612 Namecheap, Inc.",198.54.114.217,
['198.54.115.74'],https://stanbicfinanceltd.com/,,['stanbicfinanceltd.com'],success,United States,US,NJ,New Jersey,Newark,7175,40.7357,-74.1724,America/New_York,"Namecheap, Inc.","Namecheap, Inc.","AS22612 Namecheap, Inc.",198.54.115.74,
['198.54.119.174'],https://paywaysfinance.com/,,['paywaysfinance.com'],success,United States,US,NJ,New Jersey,Newark,7175,40.7357,-74.1724,America/New_York,"Namecheap, Inc.","Namecheap, Inc.","AS22612 Namecheap, Inc.",198.54.119.174,
['198.54.121.133'],https://www.philippinesstock.com/,['www.philippinesstock.com'],['philippinesstock.com'],success,United States,US,NJ,New Jersey,Newark,7175,40.7357,-74.1724,America/New_York,"Namecheap, Inc.","Namecheap, Inc.","AS22612 Namecheap, Inc.",198.54.121.133,
['198.54.125.162'],https://coinstop.ltd/,,['coinstop.ltd'],success,United States,US,NJ,New Jersey,Newark,7175,40.7357,-74.1724,America/New_York,"Namecheap, Inc.","Namecheap, Inc.","AS22612 Namecheap, Inc.",198.54.125.162,
['198.54.125.97'],https://acrylic-trade.com/,,['acrylic-trade.com'],success,United States,US,NJ,New Jersey,Newark,7175,40.7357,-74.1724,America/New_York,"Namecheap, Inc.","Namecheap, Inc.","AS22612 Namecheap, Inc.",198.54.125.97,
['198.54.126.99'],https://www.bestresolute.com/,['www.bestresolute.com'],['bestresolute.com'],success,United States,US,NJ,New Jersey,Newark,7175,40.7357,-74.1724,America/New_York,"Namecheap, Inc.","Namecheap, Inc.","AS22612 Namecheap, Inc.",198.54.126.99,
['199.188.201.130'],https://alpha-global.ltd/,,['alpha-global.ltd'],success,United States,US,GA,Georgia,Atlanta,30310,33.7339,-84.4257,America/New_York,Namecheap,Web-hosting.com,"AS22612 Namecheap, Inc.",199.188.201.130,
['199.188.206.67'],https://bitcomex.pw/,,['bitcomex.pw'],success,United States,US,NJ,New Jersey,Newark,7175,40.7357,-74.1724,America/New_York,"Namecheap, Inc.","Namecheap, Inc.","AS22612 Namecheap, Inc.",199.188.206.67,
['199.192.23.164'],http://www.tradesynthetic.com/,['www.tradesynthetic.com'],['tradesynthetic.com'],success,United States,US,NJ,New Jersey,Newark,7175,40.7357,-74.1724,America/New_York,"Namecheap, Inc.","Namecheap, Inc","AS22612 Namecheap, Inc.",199.192.23.164,
['199.255.97.133'],https://ftxjys.com/xiazai8/,,['ftxjys.com'],success,United States,US,CA,California,Los Angeles,90009,34.0522,-118.244,America/Los_Angeles,Spectero,"CloudCone, LLC",AS35916 MULTACOM CORPORATION,199.255.97.133,
['199.34.228.48'],https://www.purelyfx2015.com/,,['www.purelyfx2015.com'],success,United States,US,CA,California,San Francisco,94107,37.7822,-122.395,America/Los_Angeles,"Weebly, Inc.","Weebly, Inc.","AS27647 Weebly, Inc.",199.34.228.48,
['199.34.228.48'],https://www.skyfx.tw/,,['www.skyfx.tw'],success,United States,US,CA,California,San Francisco,94107,37.7822,-122.395,America/Los_Angeles,"Weebly, Inc.","Weebly, Inc.","AS27647 Weebly, Inc.",199.34.228.48,
['199.34.228.71'],https://www.tarakava.com/,,['www.tarakava.com'],success,United States,US,CA,California,San Francisco,94107,37.7822,-122.395,America/Los_Angeles,"Weebly, Inc.","Weebly, Inc.","AS27647 Weebly, Inc.",199.34.228.71,
['199.59.242.153'],https://udzd6x.crctrusttw.com/,['udzd6x.crctrusttw.com'],['70716.bodis.com'],success,United States,US,NY,New York,New York,10123,40.7128,-74.006,America/New_York,"Bodis, LLC","Bodis, LLC","AS395082 Bodis, LLC",199.59.242.153,
['2.57.90.16'],https://www.costerexchange.com/,['www.costerexchange.com'],['costerexchange.com'],success,United Kingdom,GB,ENG,England,London,W1B,51.5074,-0.127758,Europe/London,Hostinger International Limited,Hostinger International Limited,AS47583 Hostinger International Limited,2.57.90.16,
['2.57.90.16'],http://www.yafit.site/wap,['www.yafit.site'],['yafit.site'],success,United Kingdom,GB,ENG,England,London,W1B,51.5074,-0.127758,Europe/London,Hostinger International Limited,Hostinger International Limited,AS47583 Hostinger International Limited,2.57.90.16,
"['20.205.117.142', '20.40.89.58', '20.63.136.7', '20.63.136.86', '52.229.158.160', '65.52.166.232']",https://h5.coinbaseproac.com/,"['h5.coinbaseproac.com', 'begznkm3.funnull.org']",['0baa5f33.n.funnullv12.com'],success,Hong Kong,HK,HCW,Central and Western District,Hong Kong,96521,22.267,114.188,Asia/Hong_Kong,Microsoft Corporation,Microsoft Azure Cloud (eastasia),AS8075 Microsoft Corporation,20.205.117.142,
"['20.205.117.142', '20.40.89.58', '20.63.136.7', '20.63.136.86', '52.229.158.160', '65.52.166.232']",https://h5.koorbitk.com/,"['h5.koorbitk.com', 'mfn82was.funnull.org']",['0baa5f33.n.funnullv12.com'],success,Hong Kong,HK,HCW,Central and Western District,Hong Kong,96521,22.267,114.188,Asia/Hong_Kong,Microsoft Corporation,Microsoft Azure Cloud (eastasia),AS8075 Microsoft Corporation,20.205.117.142,
"['20.205.117.142', '20.40.89.58', '20.63.136.7', '20.63.136.86', '52.229.158.160', '65.52.166.232']",https://www.igtrade.top/,"['www.igtrade.top', 'litao.funnull.org']",['0baa5f33.n.funnullv12.com'],success,Hong Kong,HK,HCW,Central and Western District,Hong Kong,96521,22.267,114.188,Asia/Hong_Kong,Microsoft Corporation,Microsoft Azure Cloud (eastasia),AS8075 Microsoft Corporation,20.205.117.142,
"['20.205.117.142', '20.40.89.58', '20.63.136.7', '20.63.136.86', '52.229.158.160', '65.52.166.232']",https://h5.bblsint.com/#/,"['h5.bblsint.com', '2mhxuest.funnull.org']",['0baa5f33.n.funnullv12.com'],success,Hong Kong,HK,HCW,Central and Western District,Hong Kong,96521,22.267,114.188,Asia/Hong_Kong,Microsoft Corporation,Microsoft Azure Cloud (eastasia),AS8075 Microsoft Corporation,20.205.117.142,
"['20.205.117.142', '20.40.89.58', '20.63.136.7', '20.63.136.86', '52.229.158.160', '65.52.166.232']",https://h5.coinbaseprolay.com/,"['h5.coinbaseprolay.com', 'tkwb87pg.funnull.org']",['0baa5f33.n.funnullv12.com'],success,Hong Kong,HK,HCW,Central and Western District,Hong Kong,96521,22.267,114.188,Asia/Hong_Kong,Microsoft Corporation,Microsoft Azure Cloud (eastasia),AS8075 Microsoft Corporation,20.205.117.142,
"['20.205.117.142', '20.40.89.58', '20.63.136.7', '20.63.136.86', '52.229.158.160', '65.52.166.232']",https://www.koorbitau.com/,"['www.koorbitau.com', 'hk95smpv.funnull.org']",['0baa5f33.n.funnullv12.com'],success,Hong Kong,HK,HCW,Central and Western District,Hong Kong,96521,22.267,114.188,Asia/Hong_Kong,Microsoft Corporation,Microsoft Azure Cloud (eastasia),AS8075 Microsoft Corporation,20.205.117.142,
"['20.205.117.142', '20.40.89.58', '20.63.136.7', '20.63.136.86', '52.229.158.160', '65.52.166.232']",https://www.gicaue.com/,"['www.gicaue.com', 'dzs95fnv.funnull.org']",['0baa5f33.n.funnullv12.com'],success,Hong Kong,HK,HCW,Central and Western District,Hong Kong,96521,22.267,114.188,Asia/Hong_Kong,Microsoft Corporation,Microsoft Azure Cloud (eastasia),AS8075 Microsoft Corporation,20.205.117.142,
"['20.205.117.142', '20.40.89.58', '20.63.136.7', '20.63.136.86', '52.229.158.160', '65.52.166.232']",https://www.lctpue.com/,"['www.lctpue.com', 'xdapbw97.funnull.org']",['0baa5f33.n.funnullv12.com'],success,Hong Kong,HK,HCW,Central and Western District,Hong Kong,96521,22.267,114.188,Asia/Hong_Kong,Microsoft Corporation,Microsoft Azure Cloud (eastasia),AS8075 Microsoft Corporation,20.205.117.142,
['20.89.107.0'],https://www.hrkj8.com/,,['www.hrkj8.com'],success,Japan,JP,13,Tokyo,Tokyo,104-0031,35.68,139.77,Asia/Tokyo,Microsoft Corporation,Microsoft Azure Cloud (japaneast),AS8075 Microsoft Corporation,20.89.107.0,
['202.146.220.173'],http://a.hkhuifa.com/,,['a.hkhuifa.com'],success,Hong Kong,HK,KKC,Kowloon City,Hung Hom,96521,22.3097,114.188,Asia/Hong_Kong,Sun Network (Hong Kong) Limited,Mega II,AS38197 Sun Network (Hong Kong) Limited - HongKong Backbone,202.146.220.173,
['202.95.11.59'],http://gkfx.ytzbaiw.cn/,,['gkfx.ytzbaiw.cn'],success,Singapore,SG,,,Singapore,,1.35208,103.82,Asia/Singapore,BGP Consultancy Pte Ltd,Rackip Consultancy Pte. LTD,AS64050 BGPNET Global ASN,202.95.11.59,
['202.95.11.59'],http://gkfx.jmwmvvc.cn/,,['gkfx.jmwmvvc.cn'],success,Singapore,SG,,,Singapore,,1.35208,103.82,Asia/Singapore,BGP Consultancy Pte Ltd,Rackip Consultancy Pte. LTD,AS64050 BGPNET Global ASN,202.95.11.59,
['206.119.82.27'],https://kiauddh78mucn.com/,,['kiauddh78mucn.com'],success,Hong Kong,HK,HEA,Eastern,Chai Wan,,22.2661,114.247,Asia/Hong_Kong,"Hong Kong Communications International Co., Limited",The Internet Access Company,"AS140227 Hong Kong Communications International Co., Limited",206.119.82.27,
['207.148.115.41'],http://am.ls-bit.com/,,['am.ls-bit.com'],success,Japan,JP,13,Tokyo,Heiwajima,143-0001,35.5819,139.7663,Asia/Tokyo,TYO VULTR,,"AS20473 The Constant Company, LLC",207.148.115.41,
['207.148.68.146'],http://www.odjvdo.com/,,['www.odjvdo.com'],success,Singapore,SG,,,Singapore,,1.35208,103.82,Asia/Singapore,Choopa,,"AS20473 The Constant Company, LLC",207.148.68.146,
['207.244.65.58'],http://ww5.richnessep.com/,,['ww5.richnessep.com'],success,United States,US,VA,Virginia,Manassas,20109,38.7514,-77.5251,America/New_York,"Leaseweb USA, Inc.","Leaseweb USA, Inc.","AS30633 Leaseweb USA, Inc.",207.244.65.58,
['208.109.23.206'],https://www.rely-asia.com/,['www.rely-asia.com'],['rely-asia.com'],success,United States,US,AZ,Arizona,Scottsdale,85260,33.6173,-111.905,America/Phoenix,"GoDaddy.com, LLC","GoDaddy.com, LLC","AS398101 GoDaddy.com, LLC",208.109.23.206,
['212.111.42.68'],https://maxfx.com/,,['maxfx.com'],success,United Kingdom,GB,ENG,England,London,EC4N,51.5095,-0.0955,Europe/London,"Linode, LLC","Linode, LLC","AS63949 Linode, LLC",212.111.42.68,
['213.139.232.253'],https://simriches.com/,,['simriches.com'],success,Japan,JP,13,Tokyo,Tokyo,102-0082,35.6887,139.745,Asia/Tokyo,Kirin Communication Limited,Netresearch,AS43092 Kirin Communication Limited,213.139.232.253,
['213.139.232.253'],https://sandboxbit.com/,,['sandboxbit.com'],success,Japan,JP,13,Tokyo,Tokyo,102-0082,35.6887,139.745,Asia/Tokyo,Kirin Communication Limited,Netresearch,AS43092 Kirin Communication Limited,213.139.232.253,
['213.176.16.82'],https://www.nbty35.com:30000/,['www.nbty35.com'],['nbty35.com.9188807.com'],success,United States,US,CA,California,Los Angeles,90009,34.0522,-118.244,America/Los_Angeles,us-sammu,,AS142578 E-Large (HongKong),213.176.16.82,
['213.176.63.163'],https://wl28.cn/,,['wl28.cn'],success,Iran,IR,23,Tehran,Tehran,,35.6342,51.2135,Asia/Tehran,rainbow network limited,Iranian Research Organization Science & Technology,AS138968 rainbow network limited,213.176.63.163,
['213.176.79.248'],https://www.shibo292.com/,['www.shibo292.com'],['shibo292.com.9288807.com'],success,United States,US,VA,Virginia,Reston,20190,38.9586,-77.357,America/New_York,us-sammu,,AS142578 E-Large (HongKong),213.176.79.248,
['216.177.129.35'],https://net.coinfu2020.com/,,['net.coinfu2020.com'],success,United States,US,VA,Virginia,Ashburn,20149,39.0469,-77.4903,America/New_York,Alentus Corporation,Netuity Networks Inc,"AS29538 LINKOTELUS, UAB",216.177.129.35,
"['216.83.41.18', '216.83.41.2']",www.phhshopify.com,['www.phhshopify.com'],['phhshopify.com'],success,Hong Kong,HK,HCW,Central and Western District,Hong Kong,,22.3964,114.109,Asia/Hong_Kong,BGP Consultancy Pte Ltd,Ethr.Net LLC,AS64050 BGPNET Global ASN,216.83.41.18,
['216.83.55.57'],https://www.makersapp.top/,,['www.makersapp.top'],success,Hong Kong,HK,HCW,Central and Western District,Hong Kong,,22.3964,114.109,Asia/Hong_Kong,BGP Consultancy Pte Ltd,Ethr.Net LLC,AS64050 BGPNET Global ASN,216.83.55.57,
['217.16.182.124'],https://www.zhixin.at/,,['www.zhixin.at'],success,Czech Republic,CZ,10,Hlavni mesto Praha,Prague,120 00,50.0755,14.4378,Europe/Prague,VSHosting s.r.o.,NETHOST s.r.o,AS43541 VSHosting s.r.o.,217.16.182.124,
['217.194.135.56'],https://www.lsryoc.cn/,,['www.lsryoc.cn'],success,Hong Kong,HK,KYT,Yau Tsim Mong,Mong Kok,96521,22.3205,114.168,Asia/Hong_Kong,SonderCloud Limited,SonderCloud Limited,AS133199 SonderCloud Limited,217.194.135.56,
['217.194.135.60'],https://www.gpvnznf.cn/,,['www.gpvnznf.cn'],success,Hong Kong,HK,KYT,Yau Tsim Mong,Mong Kok,96521,22.3205,114.168,Asia/Hong_Kong,SonderCloud Limited,SonderCloud Limited,AS133199 SonderCloud Limited,217.194.135.60,
['219.234.31.217'],http://www.huangdingfx.com/,"['www.huangdingfx.com', 'huangdingfx.gotoip2.com']",['hkvhost796.800cdn.com'],success,China,CN,BJ,Beijing,Beijing,,39.9042,116.407,Asia/Shanghai,cqgywl,Cqgywl,AS139021 West263 International Limited,219.234.31.217,
['219.90.114.5'],https://www.diamond-tt.com/,,['www.diamond-tt.com'],success,Hong Kong,HK,KKT,Kwun Tong,Kwun Tong,,22.3139,114.22,Asia/Hong_Kong,Diyixian.com Limited,Diyixian.com Limited,AS9584 Diyixian.com Limited,219.90.114.5,
['219.90.114.5'],https://www.diamonds-tt.com/,,['www.diamonds-tt.com'],success,Hong Kong,HK,KKT,Kwun Tong,Kwun Tong,,22.3139,114.22,Asia/Hong_Kong,Diyixian.com Limited,Diyixian.com Limited,AS9584 Diyixian.com Limited,219.90.114.5,
"['221.229.203.205', '221.229.203.206', '221.229.203.207', '221.229.203.208', '221.229.203.209', '221.229.203.210', '221.229.203.211', '221.229.203.212']",https://www.duo-shou.cn/18500,"['www.duo-shou.cn', 'www-duo-shou-cn-idvgdfy.qiniudns.com']",['chinacdndynamic.qiniu.com.w.kunluncan.com'],success,China,CN,JS,Jiangsu,Qinnan,,33.1402,119.789,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE,221.229.203.205,
['23.108.111.108'],https://etf.qiyangin.com/,,['etf.qiyangin.com'],success,United States,US,CA,California,San Jose,95141,37.3382,-121.886,America/Los_Angeles,"Leaseweb USA, Inc.","Leaseweb USA, Inc.","AS7203 Leaseweb USA, Inc.",23.108.111.108,
['23.108.111.108'],https://bo.qiyangin.com/,,['bo.qiyangin.com'],success,United States,US,CA,California,San Jose,95141,37.3382,-121.886,America/Los_Angeles,"Leaseweb USA, Inc.","Leaseweb USA, Inc.","AS7203 Leaseweb USA, Inc.",23.108.111.108,
['23.224.102.101'],https://www.txfq188.com/,,['www.txfq188.com'],success,United States,US,CA,California,Los Angeles,90014,34.0484,-118.255,America/Los_Angeles,Cnservers LLC,CloudRadium L.L.C,AS40065 CNSERVERS LLC,23.224.102.101,
['23.224.128.49'],https://www.ssz7300.com/,['www.ssz7300.com'],['ssz7300.com'],success,United States,US,CA,California,Los Angeles,90014,34.0484,-118.255,America/Los_Angeles,Cnservers LLC,CloudRadium L.L.C,AS40065 CNSERVERS LLC,23.224.128.49,
['23.224.131.49'],https://www.imerrtw.com/,,['www.imerrtw.com'],success,United States,US,CA,California,Los Angeles,90014,34.0484,-118.255,America/Los_Angeles,Cnservers LLC,CloudRadium L.L.C,AS40065 CNSERVERS LLC,23.224.131.49,
['23.224.171.38'],www.aqdav.com,"['www.aqdav.com', 'nb.aqd-301.com']",['vip.aqddh.com'],success,United States,US,CA,California,Los Angeles,90189,34.0484,-118.255,America/Los_Angeles,Cnservers LLC,CloudRadium L.L.C,AS40065 CNSERVERS LLC,23.224.171.38,
['23.224.208.133'],https://1999.cc,,['1999.cc'],success,United States,US,CA,California,Los Angeles,90014,34.0484,-118.255,America/Los_Angeles,Cnservers LLC,CloudRadium L.L.C,AS40065 CNSERVERS LLC,23.224.208.133,
['23.225.102.15'],http://hklot.hk.cn/,,['hklot.hk.cn'],success,Hong Kong,HK,NSK,Sai Kung District,Tseung Kwan O,,22.3119,114.257,Asia/Hong_Kong,Cnservers LLC,CloudRadium L.L.C,AS40065 CNSERVERS LLC,23.225.102.15,
['23.225.146.210'],https://m.700823.com/,,['m.700823.com'],success,United States,US,CA,California,Los Angeles,90189,34.0484,-118.255,America/Los_Angeles,Cnservers LLC,CloudRadium L.L.C,AS40065 CNSERVERS LLC,23.225.146.210,
['23.235.147.2'],www.kpcb77.com/app/,,['www.kpcb77.com'],success,Hong Kong,HK,HEA,Eastern,Chai Wan,,22.2661,114.247,Asia/Hong_Kong,XeVPS L.L.C,zeng wei shu,AS132839 POWER LINE DATACENTER,23.235.147.2,
['23.239.2.85'],http://crown.fudingking.com/,,['crown.fudingking.com'],success,United States,US,CA,California,Fremont,94536,37.5625,-122.0004,America/Los_Angeles,"Linode, LLC",Linode,"AS63949 Linode, LLC",23.239.2.85,
['23.251.62.74'],https://h5.kpcb121.com/,,['h5.kpcb121.com'],success,China,CN,HL,Heilongjiang,Mudanjiang,263700,44.5942,129.38,Asia/Shanghai,VpsQuan L.L.C.,baside,,23.251.62.74,
"['23.63.203.114', '2600:1408:8400:485::9ba', '2600:1408:8400:4ad::9ba']",https://testflight.apple.com/join/ddkl8r43,"['testflight.apple.com', 'testflight.apple.com.edgekey.net']",['e2490.dscf.akamaiedge.net'],success,United States,US,IL,Illinois,Chicago,60602,41.8874,-87.6318,America/Chicago,"Akamai Technologies, Inc.","Akamai Technologies, Inc.","AS16625 Akamai Technologies, Inc.",23.63.203.114,
"['23.63.203.114', '2600:1408:8400:485::9ba', '2600:1408:8400:4ad::9ba']",https://testflight.apple.com/join/7fgw67s3,"['testflight.apple.com', 'testflight.apple.com.edgekey.net']",['e2490.dscf.akamaiedge.net'],success,United States,US,IL,Illinois,Chicago,60602,41.8874,-87.6318,America/Chicago,"Akamai Technologies, Inc.","Akamai Technologies, Inc.","AS16625 Akamai Technologies, Inc.",23.63.203.114,
"['23.63.203.114', '2600:1408:8400:485::9ba', '2600:1408:8400:4ad::9ba']",https://testflight.apple.com/join/exisbhim,"['testflight.apple.com', 'testflight.apple.com.edgekey.net']",['e2490.dscf.akamaiedge.net'],success,United States,US,IL,Illinois,Chicago,60602,41.8874,-87.6318,America/Chicago,"Akamai Technologies, Inc.","Akamai Technologies, Inc.","AS16625 Akamai Technologies, Inc.",23.63.203.114,
['23.98.40.114'],http://facebookbit1.com,,['facebookbit1.com'],success,Hong Kong,HK,HCW,Central and Western District,Hong Kong,96521,22.267,114.188,Asia/Hong_Kong,Microsoft Corporation,Microsoft Azure Cloud (eastasia),AS8075 Microsoft Corporation,23.98.40.114,
"['240e:e9:a006:5:3::3fb', '240e:e9:a006:5:3::3fc', '58.216.118.223', '58.216.118.224', '58.216.118.225', '58.216.118.226', '58.216.118.227', '58.216.118.228', '58.216.118.229', '58.216.118.230']",https://728fb59042cd6093.007r.cn/,"['728fb59042cd6093.007r.cn', '007r-cn-idve9mq.www.qiniudns.com', 'dt003.china.line.qiniudns.com']",['tinychinacdnweb.qiniu.com.w.kunlunno.com'],success,China,CN,BJ,Beijing,Beijing,,39.9042,116.407,Asia/Shanghai,CHINANET,China Telecom,AS23650 AS Number for CHINANET jiangsu province backbone,240e:e9:a006:5:3::3fb,
